Datum,Bundesland,"Anzahl_Meldebereiche_Erwachsene","Aktuelle_COVID_Faelle_Erwachsene_ITS","Belegte_Intensivbetten_Erwachsene","Freie_Intensivbetten_Erwachsene","7_Tage_Notfallreserve_Erwachsene","Freie_IV_Kapazitaeten_Gesamt","Freie_IV_Kapazitaeten_Davon_COVID","Betriebssituation_Regulaerer_Betrieb","Betriebssituation_Teilweise_Eingeschraenkt","Betriebssituation_Eingeschraenkt","Betriebssituation_Keine_Angabe"
"2020-04-04T12:15:00+02:00",THUERINGEN,27,37,377,413,0,240,0,21,4,1,1
"2020-04-04T12:15:00+02:00",MECKLENBURG_VORPOMMERN,20,7,208,170,0,124,0,16,2,2,0
"2020-04-04T12:15:00+02:00",DEUTSCHLAND,983,2471,11904,8689,0,5708,0,783,138,42,19
"2020-04-05T12:15:00+02:00",HESSEN,53,147,806,485,0,350,0,47,5,1,0
"2020-04-05T12:15:00+02:00",BADEN_WUERTTEMBERG,111,555,1629,1035,0,717,0,83,22,2,4
"2020-04-05T12:15:00+02:00",SCHLESWIG_HOLSTEIN,31,46,436,400,0,306,0,26,3,0,2
"2020-04-05T12:15:00+02:00",BAYERN,171,636,2150,1284,0,820,0,120,32,13,6
"2020-04-05T12:15:00+02:00",NORDRHEIN_WESTFALEN,269,545,3181,2200,0,1444,0,218,26,16,6
"2020-04-05T12:15:00+02:00",SACHSEN,47,51,454,462,0,300,0,34,9,2,2
"2020-04-05T12:15:00+02:00",BREMEN,10,10,56,100,0,50,0,8,1,0,1
"2020-04-05T12:15:00+02:00",HAMBURG,20,70,315,229,0,138,0,14,6,0,0
"2020-04-05T12:15:00+02:00",NIEDERSACHSEN,49,101,479,550,0,342,0,40,5,3,1
"2020-04-05T12:15:00+02:00",SACHSEN_ANHALT,35,41,418,377,0,241,0,30,3,1,1
"2020-04-05T12:15:00+02:00",RHEINLAND_PFALZ,42,73,255,260,0,148,0,30,10,0,2
"2020-04-05T12:15:00+02:00",BERLIN,46,131,696,327,0,252,0,40,5,0,1
"2020-04-05T12:15:00+02:00",BRANDENBURG,34,32,334,352,0,241,0,31,2,0,1
"2020-04-05T12:15:00+02:00",SAARLAND,17,46,141,158,0,104,0,13,4,0,0
"2020-04-05T12:15:00+02:00",THUERINGEN,27,37,374,415,0,238,0,21,4,1,1
"2020-04-05T12:15:00+02:00",MECKLENBURG_VORPOMMERN,20,7,207,171,0,125,0,16,2,2,0
"2020-04-05T12:15:00+02:00",DEUTSCHLAND,982,2528,11931,8805,0,5816,0,771,139,41,28
"2020-04-06T12:15:00+02:00",HESSEN,53,143,805,491,0,362,0,45,6,1,1
"2020-04-06T12:15:00+02:00",BADEN_WUERTTEMBERG,111,559,1607,1044,0,715,0,80,22,4,5
"2020-04-06T12:15:00+02:00",BAYERN,172,626,1961,1215,0,764,0,117,34,10,10
"2020-04-06T12:15:00+02:00",SCHLESWIG_HOLSTEIN,30,44,440,330,0,265,0,23,1,2,4
"2020-04-06T12:15:00+02:00",NORDRHEIN_WESTFALEN,269,560,3293,2265,0,1477,0,218,27,15,8
"2020-04-06T12:15:00+02:00",SACHSEN,46,52,536,492,0,315,0,33,9,1,2
"2020-04-06T12:15:00+02:00",BREMEN,10,18,62,79,0,49,0,7,1,2,0
"2020-04-06T12:15:00+02:00",HAMBURG,20,80,317,227,0,139,0,13,5,1,1
"2020-04-06T12:15:00+02:00",NIEDERSACHSEN,48,99,522,574,0,372,0,39,5,3,1
"2020-04-06T12:15:00+02:00",SACHSEN_ANHALT,34,35,400,348,0,221,0,29,2,1,2
"2020-04-06T12:15:00+02:00",RHEINLAND_PFALZ,41,73,273,282,0,156,0,31,7,1,2
"2020-04-06T12:15:00+02:00",BERLIN,46,132,723,336,0,254,0,38,6,0,2
"2020-04-06T12:15:00+02:00",BRANDENBURG,34,32,335,363,0,243,0,30,2,0,2
"2020-04-06T12:15:00+02:00",THUERINGEN,27,39,368,423,0,245,0,20,4,1,2
"2020-04-06T12:15:00+02:00",SAARLAND,17,52,135,170,0,112,0,12,4,0,1
"2020-04-06T12:15:00+02:00",MECKLENBURG_VORPOMMERN,20,7,208,170,0,124,0,16,2,2,0
"2020-04-06T12:15:00+02:00",DEUTSCHLAND,978,2551,11985,8809,0,5813,0,751,137,44,43
"2020-04-07T12:15:00+02:00",HESSEN,49,152,760,364,0,270,0,40,4,2,3
"2020-04-07T12:15:00+02:00",BADEN_WUERTTEMBERG,111,547,1616,1089,0,767,0,74,21,7,9
"2020-04-07T12:15:00+02:00",SCHLESWIG_HOLSTEIN,30,43,436,342,0,271,0,22,1,1,6
"2020-04-07T12:15:00+02:00",BAYERN,173,645,1965,1317,0,854,0,112,29,15,16
"2020-04-07T12:15:00+02:00",NORDRHEIN_WESTFALEN,273,623,3319,2279,0,1507,0,209,33,18,13
"2020-04-07T12:15:00+02:00",SACHSEN,47,49,524,481,0,310,0,32,8,1,6
"2020-04-07T12:15:00+02:00",BREMEN,10,20,64,79,0,49,0,6,2,2,0
"2020-04-07T12:15:00+02:00",HAMBURG,21,94,342,210,0,127,0,11,7,0,3
"2020-04-07T12:15:00+02:00",NIEDERSACHSEN,50,106,479,594,0,389,0,41,5,3,1
"2020-04-07T12:15:00+02:00",SACHSEN_ANHALT,32,37,388,325,0,212,0,28,1,1,2
"2020-04-07T12:15:00+02:00",BERLIN,44,125,709,350,0,257,0,36,6,0,2
"2020-04-07T12:15:00+02:00",RHEINLAND_PFALZ,42,72,262,285,0,158,0,33,5,2,2
"2020-04-07T12:15:00+02:00",BRANDENBURG,34,35,330,374,0,249,0,29,2,0,3
"2020-04-07T12:15:00+02:00",THUERINGEN,25,37,395,363,0,205,0,20,3,1,1
"2020-04-07T12:15:00+02:00",SAARLAND,17,49,128,186,0,129,0,11,4,0,2
"2020-04-07T12:15:00+02:00",MECKLENBURG_VORPOMMERN,19,7,210,168,0,123,0,15,2,2,0
"2020-04-07T12:15:00+02:00",DEUTSCHLAND,977,2641,11927,8806,0,5877,0,719,133,55,69
"2020-04-08T12:15:00+02:00",HESSEN,46,145,699,367,0,249,0,38,3,1,4
"2020-04-08T12:15:00+02:00",BADEN_WUERTTEMBERG,111,526,1645,1149,0,813,0,77,15,7,12
"2020-04-08T12:15:00+02:00",SCHLESWIG_HOLSTEIN,30,47,458,329,0,263,0,23,1,2,4
"2020-04-08T12:15:00+02:00",BAYERN,173,661,2247,1331,0,856,0,104,26,21,21
"2020-04-08T12:15:00+02:00",NORDRHEIN_WESTFALEN,272,602,3425,2248,0,1535,0,205,35,14,18
"2020-04-08T12:15:00+02:00",SACHSEN,45,55,551,449,0,298,0,35,3,3,4
"2020-04-08T12:15:00+02:00",BREMEN,9,20,56,76,0,47,0,4,2,2,1
"2020-04-08T12:15:00+02:00",HAMBURG,21,98,331,234,0,143,0,14,4,0,3
"2020-04-08T12:15:00+02:00",NIEDERSACHSEN,50,108,517,619,0,366,0,39,6,2,3
"2020-04-08T12:15:00+02:00",BERLIN,44,125,692,357,0,270,0,36,5,1,2
"2020-04-08T12:15:00+02:00",RHEINLAND_PFALZ,44,78,326,319,0,205,0,31,5,3,5
"2020-04-08T12:15:00+02:00",SACHSEN_ANHALT,31,45,417,339,0,238,0,27,1,2,1
"2020-04-08T12:15:00+02:00",BRANDENBURG,35,38,333,314,0,194,0,27,2,0,6
"2020-04-08T12:15:00+02:00",SAARLAND,17,58,171,196,0,124,0,10,5,0,2
"2020-04-08T12:15:00+02:00",THUERINGEN,27,36,415,418,0,252,0,23,1,2,1
"2020-04-08T12:15:00+02:00",MECKLENBURG_VORPOMMERN,23,12,232,222,0,154,0,15,1,5,2
"2020-04-08T12:15:00+02:00",DEUTSCHLAND,978,2654,12515,8967,0,6007,0,708,115,65,89
"2020-04-09T12:15:00+02:00",HESSEN,46,153,714,404,0,274,0,37,4,1,4
"2020-04-09T12:15:00+02:00",BADEN_WUERTTEMBERG,110,533,1784,1059,0,730,0,82,16,4,8
"2020-04-09T12:15:00+02:00",SCHLESWIG_HOLSTEIN,26,46,446,364,0,296,0,21,0,2,3
"2020-04-09T12:15:00+02:00",BAYERN,169,661,2352,1315,0,863,0,101,24,22,22
"2020-04-09T12:15:00+02:00",NORDRHEIN_WESTFALEN,273,618,3550,2265,0,1540,0,200,33,16,24
"2020-04-09T12:15:00+02:00",SACHSEN,49,64,646,481,0,343,0,37,2,3,7
"2020-04-09T12:15:00+02:00",BREMEN,9,19,52,75,0,46,0,4,1,3,1
"2020-04-09T12:15:00+02:00",HAMBURG,21,96,355,219,0,132,0,15,4,0,2
"2020-04-09T12:15:00+02:00",NIEDERSACHSEN,51,106,536,611,0,368,0,37,7,3,4
"2020-04-09T12:15:00+02:00",RHEINLAND_PFALZ,47,90,340,369,0,222,0,38,3,3,3
"2020-04-09T12:15:00+02:00",BERLIN,43,131,776,362,0,273,0,34,5,1,3
"2020-04-09T12:15:00+02:00",SACHSEN_ANHALT,33,45,421,375,0,256,0,28,1,2,2
"2020-04-09T12:15:00+02:00",BRANDENBURG,34,38,367,313,0,196,0,23,4,1,6
"2020-04-09T12:15:00+02:00",SAARLAND,17,60,177,184,0,118,0,10,4,0,3
"2020-04-09T12:15:00+02:00",THUERINGEN,26,41,345,392,0,224,0,21,3,1,1
"2020-04-09T12:15:00+02:00",MECKLENBURG_VORPOMMERN,23,13,257,219,0,157,0,14,0,4,5
"2020-04-09T12:15:00+02:00",DEUTSCHLAND,977,2714,13118,9007,0,6038,0,702,111,66,98
"2020-04-10T12:15:00+02:00",HESSEN,45,155,731,412,0,286,0,36,6,0,3
"2020-04-10T12:15:00+02:00",BADEN_WUERTTEMBERG,103,489,1656,1051,0,731,0,75,11,6,11
"2020-04-10T12:15:00+02:00",SCHLESWIG_HOLSTEIN,24,45,429,339,0,283,0,19,0,1,4
"2020-04-10T12:15:00+02:00",BAYERN,163,630,2309,1245,0,800,0,91,22,27,23
"2020-04-10T12:15:00+02:00",NORDRHEIN_WESTFALEN,269,656,3403,2382,0,1592,0,195,35,16,23
"2020-04-10T12:15:00+02:00",SACHSEN,51,63,665,496,0,343,0,39,2,3,7
"2020-04-10T12:15:00+02:00",BREMEN,8,18,53,74,0,49,0,4,0,3,1
"2020-04-10T12:15:00+02:00",HAMBURG,20,99,352,204,0,133,0,14,3,1,2
"2020-04-10T12:15:00+02:00",NIEDERSACHSEN,51,113,562,608,0,360,0,39,6,3,3
"2020-04-10T12:15:00+02:00",SACHSEN_ANHALT,30,48,418,329,0,224,0,24,1,3,2
"2020-04-10T12:15:00+02:00",BERLIN,40,141,764,334,0,255,0,32,4,2,2
"2020-04-10T12:15:00+02:00",RHEINLAND_PFALZ,45,88,360,374,0,208,0,31,3,2,9
"2020-04-10T12:15:00+02:00",BRANDENBURG,32,34,310,278,0,185,0,20,4,2,6
"2020-04-10T12:15:00+02:00",THUERINGEN,28,52,438,431,0,240,0,21,4,1,2
"2020-04-10T12:15:00+02:00",SAARLAND,14,58,154,199,0,124,0,12,1,0,1
"2020-04-10T12:15:00+02:00",MECKLENBURG_VORPOMMERN,22,13,277,234,0,165,0,12,0,4,6
"2020-04-10T12:15:00+02:00",DEUTSCHLAND,945,2702,12881,8990,0,5978,0,664,102,74,105
"2020-04-11T12:15:00+02:00",HESSEN,45,164,734,420,0,274,0,37,5,0,3
"2020-04-11T12:15:00+02:00",BADEN_WUERTTEMBERG,98,490,1598,1076,0,742,0,70,11,5,12
"2020-04-11T12:15:00+02:00",SCHLESWIG_HOLSTEIN,23,38,354,302,0,245,0,19,0,1,3
"2020-04-11T12:15:00+02:00",BAYERN,163,649,2274,1285,0,839,0,89,22,28,24
"2020-04-11T12:15:00+02:00",NORDRHEIN_WESTFALEN,260,610,3272,2359,0,1605,0,184,35,15,26
"2020-04-11T12:15:00+02:00",SACHSEN,48,49,608,507,0,346,0,37,2,2,7
"2020-04-11T12:15:00+02:00",BREMEN,8,19,53,75,0,49,0,3,1,3,1
"2020-04-11T12:15:00+02:00",HAMBURG,22,101,339,234,0,128,0,16,2,1,3
"2020-04-11T12:15:00+02:00",NIEDERSACHSEN,48,111,514,630,0,387,0,35,7,1,5
"2020-04-11T12:15:00+02:00",SACHSEN_ANHALT,29,46,409,297,0,199,0,23,2,3,1
"2020-04-11T12:15:00+02:00",RHEINLAND_PFALZ,43,86,351,407,0,230,0,29,4,3,7
"2020-04-11T12:15:00+02:00",BERLIN,39,132,749,338,0,251,0,31,4,2,2
"2020-04-11T12:15:00+02:00",BRANDENBURG,31,40,319,265,0,188,0,20,4,1,6
"2020-04-11T12:15:00+02:00",SAARLAND,14,52,157,205,0,134,0,12,1,0,1
"2020-04-11T12:15:00+02:00",THUERINGEN,29,52,459,406,0,220,0,23,2,2,2
"2020-04-11T12:15:00+02:00",MECKLENBURG_VORPOMMERN,20,13,272,217,0,151,0,10,0,3,7
"2020-04-11T12:15:00+02:00",DEUTSCHLAND,920,2652,12462,9023,0,5988,0,638,102,70,110
"2020-04-12T12:15:00+02:00",HESSEN,46,167,744,399,0,261,0,36,5,1,4
"2020-04-12T12:15:00+02:00",BADEN_WUERTTEMBERG,99,474,1578,1076,0,764,0,72,10,7,10
"2020-04-12T12:15:00+02:00",SCHLESWIG_HOLSTEIN,24,37,345,331,0,271,0,19,0,1,4
"2020-04-12T12:15:00+02:00",BAYERN,166,668,2292,1327,0,843,0,91,22,30,23
"2020-04-12T12:15:00+02:00",NORDRHEIN_WESTFALEN,264,598,3319,2376,0,1603,0,193,32,15,24
"2020-04-12T12:15:00+02:00",SACHSEN,48,51,629,495,0,340,0,37,3,2,6
"2020-04-12T12:15:00+02:00",BREMEN,8,18,54,73,0,51,0,3,2,2,1
"2020-04-12T12:15:00+02:00",HAMBURG,22,95,340,256,0,156,0,16,2,1,3
"2020-04-12T12:15:00+02:00",NIEDERSACHSEN,48,104,542,645,0,397,0,36,8,2,2
"2020-04-12T12:15:00+02:00",SACHSEN_ANHALT,29,47,392,298,0,189,0,22,2,3,2
"2020-04-12T12:15:00+02:00",RHEINLAND_PFALZ,46,87,351,427,0,241,0,33,4,2,7
"2020-04-12T12:15:00+02:00",BERLIN,40,134,754,342,0,253,0,30,5,2,3
"2020-04-12T12:15:00+02:00",BRANDENBURG,32,48,310,261,0,181,0,22,4,1,5
"2020-04-12T12:15:00+02:00",SAARLAND,14,55,167,200,0,131,0,11,1,0,2
"2020-04-12T12:15:00+02:00",THUERINGEN,30,57,460,419,0,230,0,23,2,1,4
"2020-04-12T12:15:00+02:00",MECKLENBURG_VORPOMMERN,21,12,264,243,0,163,0,12,0,3,6
"2020-04-12T12:15:00+02:00",DEUTSCHLAND,937,2652,12541,9168,0,6074,0,656,102,73,106
"2020-04-13T12:15:00+02:00",HESSEN,47,175,761,397,0,259,0,37,6,0,4
"2020-04-13T12:15:00+02:00",BADEN_WUERTTEMBERG,101,528,1611,1127,0,795,0,73,9,9,10
"2020-04-13T12:15:00+02:00",BAYERN,168,672,2350,1328,0,831,0,93,22,30,23
"2020-04-13T12:15:00+02:00",SCHLESWIG_HOLSTEIN,24,34,338,338,0,281,0,19,0,1,4
"2020-04-13T12:15:00+02:00",NORDRHEIN_WESTFALEN,266,607,3376,2354,0,1601,0,191,30,17,28
"2020-04-13T12:15:00+02:00",SACHSEN,47,49,616,463,0,315,0,37,3,2,5
"2020-04-13T12:15:00+02:00",BREMEN,7,8,42,56,0,43,0,2,2,2,1
"2020-04-13T12:15:00+02:00",HAMBURG,22,96,459,262,0,168,0,16,2,1,3
"2020-04-13T12:15:00+02:00",NIEDERSACHSEN,51,94,560,661,0,402,0,41,5,1,4
"2020-04-13T12:15:00+02:00",BERLIN,40,135,760,335,0,245,0,32,4,2,2
"2020-04-13T12:15:00+02:00",RHEINLAND_PFALZ,47,98,348,432,0,250,0,32,2,3,10
"2020-04-13T12:15:00+02:00",SACHSEN_ANHALT,29,44,404,296,0,190,0,21,1,4,3
"2020-04-13T12:15:00+02:00",BRANDENBURG,33,47,320,280,0,204,0,22,5,1,5
"2020-04-13T12:15:00+02:00",THUERINGEN,30,61,461,422,0,237,0,23,3,1,3
"2020-04-13T12:15:00+02:00",SAARLAND,15,59,161,218,0,143,0,12,1,0,2
"2020-04-13T12:15:00+02:00",MECKLENBURG_VORPOMMERN,21,12,264,247,0,162,0,12,0,3,6
"2020-04-13T12:15:00+02:00",DEUTSCHLAND,948,2719,12831,9216,0,6126,0,663,95,77,113
"2020-04-14T12:15:00+02:00",HESSEN,50,171,797,388,0,260,0,43,5,0,2
"2020-04-14T12:15:00+02:00",BADEN_WUERTTEMBERG,103,523,1624,1150,0,815,0,75,8,8,12
"2020-04-14T12:15:00+02:00",SCHLESWIG_HOLSTEIN,24,30,344,325,0,271,0,20,0,1,3
"2020-04-14T12:15:00+02:00",BAYERN,170,676,2365,1400,0,897,0,95,21,28,26
"2020-04-14T12:15:00+02:00",NORDRHEIN_WESTFALEN,276,619,3522,2415,0,1654,0,206,28,18,24
"2020-04-14T12:15:00+02:00",SACHSEN,47,42,603,475,0,332,0,38,2,3,4
"2020-04-14T12:15:00+02:00",BREMEN,7,9,43,53,0,41,0,3,1,2,1
"2020-04-14T12:15:00+02:00",HAMBURG,23,99,461,277,0,169,0,17,2,1,3
"2020-04-14T12:15:00+02:00",NIEDERSACHSEN,54,106,593,645,0,379,0,42,6,2,4
"2020-04-14T12:15:00+02:00",SACHSEN_ANHALT,30,46,394,316,0,208,0,23,2,3,2
"2020-04-14T12:15:00+02:00",BERLIN,39,126,729,316,0,235,0,29,4,2,4
"2020-04-14T12:15:00+02:00",RHEINLAND_PFALZ,54,106,416,478,0,284,0,35,6,2,11
"2020-04-14T12:15:00+02:00",BRANDENBURG,36,53,313,341,0,230,0,23,6,2,5
"2020-04-14T12:15:00+02:00",THUERINGEN,30,61,457,434,0,244,0,22,3,1,4
"2020-04-14T12:15:00+02:00",SAARLAND,15,41,163,195,0,127,0,10,1,0,4
"2020-04-14T12:15:00+02:00",MECKLENBURG_VORPOMMERN,21,14,299,235,0,156,0,11,0,4,6
"2020-04-14T12:15:00+02:00",DEUTSCHLAND,979,2722,13123,9443,0,6302,0,692,95,77,115
"2020-04-15T12:15:00+02:00",HESSEN,59,184,923,442,0,309,0,47,5,1,6
"2020-04-15T12:15:00+02:00",BADEN_WUERTTEMBERG,106,502,1632,1179,0,862,0,77,9,10,10
"2020-04-15T12:15:00+02:00",SCHLESWIG_HOLSTEIN,27,36,398,346,0,294,0,22,1,1,3
"2020-04-15T12:15:00+02:00",BAYERN,169,662,2421,1348,0,851,0,98,22,24,25
"2020-04-15T12:15:00+02:00",NORDRHEIN_WESTFALEN,286,615,3699,2511,0,1737,0,211,26,20,29
"2020-04-15T12:15:00+02:00",SACHSEN,49,60,720,513,0,365,0,40,2,3,4
"2020-04-15T12:15:00+02:00",BREMEN,8,14,90,54,0,43,0,4,1,2,1
"2020-04-15T12:15:00+02:00",HAMBURG,24,94,463,270,0,168,0,19,2,1,2
"2020-04-15T12:15:00+02:00",NIEDERSACHSEN,71,124,777,832,0,501,0,57,7,2,5
"2020-04-15T12:15:00+02:00",BERLIN,41,124,805,340,0,254,0,31,2,2,6
"2020-04-15T12:15:00+02:00",RHEINLAND_PFALZ,57,120,456,510,0,315,0,44,3,2,8
"2020-04-15T12:15:00+02:00",SACHSEN_ANHALT,32,45,379,325,0,227,0,24,2,2,4
"2020-04-15T12:15:00+02:00",BRANDENBURG,40,46,368,366,0,245,0,28,5,2,5
"2020-04-15T12:15:00+02:00",THUERINGEN,33,60,470,461,0,265,0,25,2,2,4
"2020-04-15T12:15:00+02:00",SAARLAND,16,40,184,187,0,112,0,11,2,0,3
"2020-04-15T12:15:00+02:00",MECKLENBURG_VORPOMMERN,22,9,334,235,0,180,0,13,1,2,6
"2020-04-15T12:15:00+02:00",DEUTSCHLAND,1040,2735,14119,9919,0,6728,0,751,92,76,121
"2020-04-16T12:15:00+02:00",HESSEN,82,237,1358,754,0,536,0,65,6,2,9
"2020-04-16T12:15:00+02:00",BADEN_WUERTTEMBERG,117,521,1928,1506,0,1103,0,81,11,11,14
"2020-04-16T12:15:00+02:00",BAYERN,175,650,2498,1462,0,948,0,107,19,25,24
"2020-04-16T12:15:00+02:00",SCHLESWIG_HOLSTEIN,30,44,531,553,0,489,0,26,1,1,2
"2020-04-16T12:15:00+02:00",NORDRHEIN_WESTFALEN,295,617,3736,2517,0,1738,0,218,20,22,35
"2020-04-16T12:15:00+02:00",SACHSEN,51,50,715,496,0,352,0,43,1,3,4
"2020-04-16T12:15:00+02:00",BREMEN,9,17,92,68,0,52,0,4,1,3,1
"2020-04-16T12:15:00+02:00",HAMBURG,24,100,498,277,0,182,0,18,2,1,3
"2020-04-16T12:15:00+02:00",NIEDERSACHSEN,92,143,1041,946,0,628,0,70,8,4,10
"2020-04-16T12:15:00+02:00",SACHSEN_ANHALT,35,45,416,321,0,221,0,24,3,2,6
"2020-04-16T12:15:00+02:00",RHEINLAND_PFALZ,63,105,509,535,0,339,0,50,5,2,6
"2020-04-16T12:15:00+02:00",BERLIN,45,122,873,384,0,285,0,36,2,1,6
"2020-04-16T12:15:00+02:00",BRANDENBURG,46,51,449,418,0,298,0,32,5,3,6
"2020-04-16T12:15:00+02:00",THUERINGEN,35,56,501,528,0,291,0,26,2,1,6
"2020-04-16T12:15:00+02:00",SAARLAND,16,44,184,193,0,118,0,11,2,0,3
"2020-04-16T12:15:00+02:00",MECKLENBURG_VORPOMMERN,22,8,344,250,0,195,0,13,1,2,6
"2020-04-16T12:15:00+02:00",DEUTSCHLAND,1137,2810,15673,11208,0,7775,0,824,89,83,141
"2020-04-17T12:15:00+02:00",HESSEN,95,234,1370,877,0,621,0,69,8,4,14
"2020-04-17T12:15:00+02:00",BADEN_WUERTTEMBERG,119,517,2006,1454,0,1048,0,81,11,9,18
"2020-04-17T12:15:00+02:00",SCHLESWIG_HOLSTEIN,31,40,530,449,0,388,0,27,1,1,2
"2020-04-17T12:15:00+02:00",BAYERN,184,683,2634,1469,0,933,0,107,21,26,30
"2020-04-17T12:15:00+02:00",NORDRHEIN_WESTFALEN,305,621,3981,2596,0,1866,0,223,30,25,27
"2020-04-17T12:15:00+02:00",SACHSEN,61,75,878,560,0,408,0,49,5,4,3
"2020-04-17T12:15:00+02:00",BREMEN,9,17,96,60,0,48,0,3,2,2,2
"2020-04-17T12:15:00+02:00",HAMBURG,24,98,536,296,0,219,0,18,2,1,3
"2020-04-17T12:15:00+02:00",NIEDERSACHSEN,101,165,1250,1023,0,692,0,78,8,7,8
"2020-04-17T12:15:00+02:00",BERLIN,49,141,899,451,0,349,0,42,3,1,3
"2020-04-17T12:15:00+02:00",RHEINLAND_PFALZ,65,96,518,559,0,349,0,50,6,3,6
"2020-04-17T12:15:00+02:00",SACHSEN_ANHALT,37,30,469,347,0,233,0,27,4,2,4
"2020-04-17T12:15:00+02:00",BRANDENBURG,50,50,519,438,0,309,0,33,5,5,7
"2020-04-17T12:15:00+02:00",THUERINGEN,35,52,538,460,0,269,0,27,3,0,5
"2020-04-17T12:15:00+02:00",SAARLAND,17,54,189,192,0,124,0,11,3,0,3
"2020-04-17T12:15:00+02:00",MECKLENBURG_VORPOMMERN,25,6,422,224,0,176,0,16,1,2,6
"2020-04-17T12:15:00+02:00",DEUTSCHLAND,1207,2879,16835,11455,0,8032,0,861,113,92,141
"2020-04-18T12:15:00+02:00",HESSEN,102,236,1372,888,0,639,0,73,9,4,16
"2020-04-18T12:15:00+02:00",BADEN_WUERTTEMBERG,120,522,2060,1496,0,1089,0,81,14,7,18
"2020-04-18T12:15:00+02:00",SCHLESWIG_HOLSTEIN,31,41,538,457,0,391,0,24,1,2,4
"2020-04-18T12:15:00+02:00",BAYERN,194,681,2712,1580,0,1029,0,112,21,26,35
"2020-04-18T12:15:00+02:00",NORDRHEIN_WESTFALEN,309,637,4053,2562,0,1858,0,226,29,24,30
"2020-04-18T12:15:00+02:00",SACHSEN,63,69,895,552,0,404,0,50,4,4,5
"2020-04-18T12:15:00+02:00",BREMEN,10,20,140,86,0,55,0,3,2,2,3
"2020-04-18T12:15:00+02:00",HAMBURG,24,89,514,308,0,232,0,19,1,1,3
"2020-04-18T12:15:00+02:00",NIEDERSACHSEN,106,176,1298,1009,0,690,0,79,10,7,10
"2020-04-18T12:15:00+02:00",SACHSEN_ANHALT,41,38,547,355,0,257,0,29,4,1,7
"2020-04-18T12:15:00+02:00",RHEINLAND_PFALZ,70,119,553,553,0,367,0,53,6,3,8
"2020-04-18T12:15:00+02:00",BERLIN,51,135,929,420,0,331,0,42,4,0,5
"2020-04-18T12:15:00+02:00",BRANDENBURG,51,58,530,453,0,316,0,33,4,5,9
"2020-04-18T12:15:00+02:00",SAARLAND,17,52,180,188,0,131,0,11,3,0,3
"2020-04-18T12:15:00+02:00",THUERINGEN,35,48,546,460,0,271,0,27,3,0,5
"2020-04-18T12:15:00+02:00",MECKLENBURG_VORPOMMERN,27,7,444,238,0,182,0,16,1,2,8
"2020-04-18T12:15:00+02:00",DEUTSCHLAND,1251,2928,17311,11605,0,8242,0,878,116,88,169
"2020-04-19T12:15:00+02:00",HESSEN,102,241,1348,912,0,644,0,75,9,3,15
"2020-04-19T12:15:00+02:00",BADEN_WUERTTEMBERG,120,516,2063,1467,0,1055,0,83,13,10,14
"2020-04-19T12:15:00+02:00",SCHLESWIG_HOLSTEIN,32,40,538,496,0,425,0,27,1,1,3
"2020-04-19T12:15:00+02:00",BAYERN,194,695,2704,1600,0,1033,0,115,18,26,35
"2020-04-19T12:15:00+02:00",NORDRHEIN_WESTFALEN,309,597,3924,2681,0,1934,0,229,29,20,31
"2020-04-19T12:15:00+02:00",SACHSEN,63,68,884,555,0,395,0,50,4,4,5
"2020-04-19T12:15:00+02:00",BREMEN,10,13,129,97,0,61,0,3,2,2,3
"2020-04-19T12:15:00+02:00",HAMBURG,24,89,494,333,0,244,0,19,1,1,3
"2020-04-19T12:15:00+02:00",NIEDERSACHSEN,108,178,1279,1030,0,694,0,77,11,9,11
"2020-04-19T12:15:00+02:00",SACHSEN_ANHALT,41,34,502,401,0,292,0,31,3,1,6
"2020-04-19T12:15:00+02:00",RHEINLAND_PFALZ,70,100,496,629,0,408,0,55,5,4,6
"2020-04-19T12:15:00+02:00",BERLIN,51,138,923,441,0,344,0,44,2,0,5
"2020-04-19T12:15:00+02:00",BRANDENBURG,51,53,510,464,0,320,0,35,4,5,7
"2020-04-19T12:15:00+02:00",SAARLAND,17,50,170,197,0,141,0,11,3,0,3
"2020-04-19T12:15:00+02:00",THUERINGEN,35,51,534,471,0,280,0,27,2,0,6
"2020-04-19T12:15:00+02:00",MECKLENBURG_VORPOMMERN,27,7,432,257,0,186,0,16,1,2,8
"2020-04-19T12:15:00+02:00",DEUTSCHLAND,1254,2870,16930,12031,0,8456,0,897,108,88,161
"2020-04-20T12:15:00+02:00",HESSEN,102,232,1343,928,0,667,0,73,8,2,19
"2020-04-20T12:15:00+02:00",BADEN_WUERTTEMBERG,121,513,2078,1488,0,1055,0,82,15,9,15
"2020-04-20T12:15:00+02:00",SCHLESWIG_HOLSTEIN,32,38,504,498,0,424,0,27,1,1,3
"2020-04-20T12:15:00+02:00",BAYERN,196,716,2783,1603,0,1060,0,115,20,29,32
"2020-04-20T12:15:00+02:00",NORDRHEIN_WESTFALEN,313,591,3966,2640,0,1935,0,235,32,22,24
"2020-04-20T12:15:00+02:00",SACHSEN,64,72,878,574,0,400,0,53,5,4,2
"2020-04-20T12:15:00+02:00",BREMEN,10,17,142,85,0,55,0,5,2,2,1
"2020-04-20T12:15:00+02:00",HAMBURG,24,85,491,345,0,251,0,20,1,1,2
"2020-04-20T12:15:00+02:00",NIEDERSACHSEN,111,189,1345,1027,0,653,0,80,8,10,13
